title_id,author_id,title,volumes,publisher_location,publisher_name,publication_year,first_name,middle_name,last_name,alt_name,birth_year,death_year,gender
850,48,Queenie's Whim: A Novel,3,London,Bentley,1881,Rosa,Nouchette,Carey,,1840.0,1909.0,F
851,48,The Search for Basil Lyndhurst,3,London,Bentley,1889,Rosa,Nouchette,Carey,,1840.0,1909.0,F
852,48,Uncle Max: A Novel,3,London,Bentley,1887,Rosa,Nouchette,Carey,,1840.0,1909.0,F
853,51,Guilderoy: A Novel,3,London,Chatto and Windus,1889,,,Ouida,(pseudonym); Marie Louise de la Ramée (legal name),1839.0,1908.0,F
854,51,In Maremma: A Story,3,London,Chatto and Windus,1882,,,Ouida,(pseudonym); Marie Louise de la Ramée (legal name),1839.0,1908.0,F
855,51,Princess Napraxine,3,London,Chatto and Windus,1884,,,Ouida,(pseudonym); Marie Louise de la Ramée (legal name),1839.0,1908.0,F
856,51,Wanda,3,London,Chatto and Windus,1883,,,Ouida,(pseudonym); Marie Louise de la Ramée (legal name),1839.0,1908.0,F
857,53,Bees and Butterflies: A Novel,3,London,Chapman and Hall,1885,Julie,Bosville,Chetwynd,Davidson (maiden name); Hon. Mrs. Henry Chetwynd (familiar name),1828.0,1901.0,F
858,53,The Dutch Cousin: A Novel,3,London,Chapman and Hall,1881,Julie,Bosville,Chetwynd,Davidson (maiden name); Hon. Mrs. Henry Chetwynd (familiar name),1828.0,1901.0,F
859,53,A March Violet: A Novel,3,London,Chapman and Hall,1883,Julie,Bosville,Chetwynd,Davidson (maiden name); Hon. Mrs. Henry Chetwynd (familiar name),1828.0,1901.0,F
860,53,Mrs. Dorriman: A Novel,3,London,Chapman and Hall,1886,Julie,Bosville,Chetwynd,Davidson (maiden name); Hon. Mrs. Henry Chetwynd (familiar name),1828.0,1901.0,F
861,53,Sara: A Novel,3,London,F. V. White,1886,Julie,Bosville,Chetwynd,Davidson (maiden name); Hon. Mrs. Henry Chetwynd (familiar name),1828.0,1901.0,F
862,56,A Country Gentleman and his family,3,London,Macmillan,1886,Margaret,,Oliphant,Wilson (maiden name); Margaret Oliphant Wilson Oliphant (legal name); Mrs. Oliphant (familiar name),1828.0,1897.0,F
863,56,Harry Jocelyn,3,London,Hurst and Blackett,1881,Margaret,,Oliphant,Wilson (maiden name); Margaret Oliphant Wilson Oliphant (legal name); Mrs. Oliphant (familiar name),1828.0,1897.0,F
864,56,Hester: A Story of Contemporary Life,3,London,Macmillan,1883,Margaret,,Oliphant,Wilson (maiden name); Margaret Oliphant Wilson Oliphant (legal name); Mrs. Oliphant (familiar name),1828.0,1897.0,F
865,56,A House Divided Against Itself,3,Edinburgh,Blackwood,1886,Margaret,,Oliphant,Wilson (maiden name); Margaret Oliphant Wilson Oliphant (legal name); Mrs. Oliphant (familiar name),1828.0,1897.0,F
866,56,In Trust: The Story of a Lady and Her Lover,3,London,Longman,1882,Margaret,,Oliphant,Wilson (maiden name); Margaret Oliphant Wilson Oliphant (legal name); Mrs. Oliphant (familiar name),1828.0,1897.0,F
867,56,It was a Lover and his Lass,3,London,Hurst and Blackett,1883,Margaret,,Oliphant,Wilson (maiden name); Margaret Oliphant Wilson Oliphant (legal name); Mrs. Oliphant (familiar name),1828.0,1897.0,F
868,56,Joyce: A Novel,3,London,Macmillan,1888,Margaret,,Oliphant,Wilson (maiden name); Margaret Oliphant Wilson Oliphant (legal name); Mrs. Oliphant (familiar name),1828.0,1897.0,F
869,56,The Ladies Lindores,3,Edinburgh,Blackwood,1883,Margaret,,Oliphant,Wilson (maiden name); Margaret Oliphant Wilson Oliphant (legal name); Mrs. Oliphant (familiar name),1828.0,1897.0,F
870,56,Madam,3,London,Longman,1885,Margaret,,Oliphant,Wilson (maiden name); Margaret Oliphant Wilson Oliphant (legal name); Mrs. Oliphant (familiar name),1828.0,1897.0,F
871,56,Neighbours on the Green,3,London,Macmillan,1889,Margaret,,Oliphant,Wilson (maiden name); Margaret Oliphant Wilson Oliphant (legal name); Mrs. Oliphant (familiar name),1828.0,1897.0,F
872,56,A Poor Gentleman,3,London,Hurst and Blackett,1889,Margaret,,Oliphant,Wilson (maiden name); Margaret Oliphant Wilson Oliphant (legal name); Mrs. Oliphant (familiar name),1828.0,1897.0,F
873,56,The Second Son: A Novel,3,London,Macmillan,1888,Margaret,,Oliphant,Wilson (maiden name); Margaret Oliphant Wilson Oliphant (legal name); Mrs. Oliphant (familiar name),1828.0,1897.0,F
874,56,Sir Tom,3,London,Macmillan,1884,Margaret,,Oliphant,Wilson (maiden name); Margaret Oliphant Wilson Oliphant (legal name); Mrs. Oliphant (familiar name),1828.0,1897.0,F
875,56,The Son of his Father,3,London,Hurst and Blackett,1887,Margaret,,Oliphant,Wilson (maiden name); Margaret Oliphant Wilson Oliphant (legal name); Mrs. Oliphant (familiar name),1828.0,1897.0,F
876,56,The Wizard's Son: A Novel,3,London,Macmillan,1884,Margaret,,Oliphant,Wilson (maiden name); Margaret Oliphant Wilson Oliphant (legal name); Mrs. Oliphant (familiar name),1828.0,1897.0,F
877,1777,Ulrica: A Romance,3,London,Tinsley Brothers,1884,Cecil,,Clarke,,,,M
878,59,At the Red Glove: A Novel,3,London,Ward and Downey,1885,Katharine,Sarah,Macquoid,Thomas (maiden name); Gilbert Percy (pseudonym),1824.0,1917.0,F
879,59,Beside the River: A Tale,3,London,Hurst and Blackett,1881,Katharine,Sarah,Macquoid,Thomas (maiden name); Gilbert Percy (pseudonym),1824.0,1917.0,F
880,59,A Faithful Lover,3,London,Hurst and Blackett,1882,Katharine,Sarah,Macquoid,Thomas (maiden name); Gilbert Percy (pseudonym),1824.0,1917.0,F
881,59,Her Sailor Love,3,London,Hurst and Blackett,1883,Katharine,Sarah,Macquoid,Thomas (maiden name); Gilbert Percy (pseudonym),1824.0,1917.0,F
882,59,Little Fifine and Other Tales,3,London,Hurst and Blackett,1881,Katharine,Sarah,Macquoid,Thomas (maiden name); Gilbert Percy (pseudonym),1824.0,1917.0,F
883,59,Louisa: A Novel,3,London,Bentley,1885,Katharine,Sarah,Macquoid,Thomas (maiden name); Gilbert Percy (pseudonym),1824.0,1917.0,F
884,59,"Sir James Appleby, Bart.: A Novel",3,London,Ward and Downey,1886,Katharine,Sarah,Macquoid,Thomas (maiden name); Gilbert Percy (pseudonym),1824.0,1917.0,F
885,60,The Courting of Mary Smith,3,London,Hurst and Blackett,1886,Frederick,William,Robinson,A Prison Matron (pseudonym),1830.0,1901.0,M
886,60,A Fair Maid,3,London,Hurst and Blackett,1886,Frederick,William,Robinson,A Prison Matron (pseudonym),1830.0,1901.0,M
887,60,The Hands of Justice,3,London,Chatto and Windus,1883,Frederick,William,Robinson,A Prison Matron (pseudonym),1830.0,1901.0,M
888,60,"In Bad Hands, and Other Tales",3,London,Hurst and Blackett,1887,Frederick,William,Robinson,A Prison Matron (pseudonym),1830.0,1901.0,M
889,60,Lazarus in London,3,London,Hurst and Blackett,1885,Frederick,William,Robinson,A Prison Matron (pseudonym),1830.0,1901.0,M
890,60,The Man She Cared For,3,London,Hurst and Blackett,1884,Frederick,William,Robinson,A Prison Matron (pseudonym),1830.0,1901.0,M
891,60,"Women are Strange, and Other Stories",3,London,Chatto and Windus,1883,Frederick,William,Robinson,A Prison Matron (pseudonym),1830.0,1901.0,M
892,60,The Youngest Miss Green,3,London,Hurst and Blackett,1888,Frederick,William,Robinson,A Prison Matron (pseudonym),1830.0,1901.0,M
893,61,A Girl's Destiny: A Love Story,3,London,Tinsley Brothers,1882,Ellen,Creathorne,Clayton,Needham (married name),1834.0,1900.0,F
894,65,The Black Robe,3,London,Chatto and Windus,1881,Wilkie,,Collins,William Wilkie Collins (legal name),1824.0,1889.0,M
895,65,The Evil Genius,3,London,Chatto and Windus,1886,Wilkie,,Collins,William Wilkie Collins (legal name),1824.0,1889.0,M
896,65,Heart and Science: A Story of the Present Time,3,London,Chatto and Windus,1883,Wilkie,,Collins,William Wilkie Collins (legal name),1824.0,1889.0,M
897,65,"I Say No: or, The Love-Letter Answered",3,London,Chatto and Windus,1884,Wilkie,,Collins,William Wilkie Collins (legal name),1824.0,1889.0,M
898,65,The Legacy of Cain: A Novel,3,London,Chatto and Windus,1889,Wilkie,,Collins,William Wilkie Collins (legal name),1824.0,1889.0,M
899,65,Little Novels,3,London,Chatto and Windus,1887,Wilkie,,Collins,William Wilkie Collins (legal name),1824.0,1889.0,M
900,69,A Double Wedding,3,London,Hurst and Blackett,1888,Eliza,Tabor,Stephenson,Tabor (maiden name),1835.0,1914.0,F
901,69,Lady Lowater's Companion,3,London,Hurst and Blackett,1884,Eliza,Tabor,Stephenson,Tabor (maiden name),1835.0,1914.0,F
902,69,A Man's Mistake,3,London,Hurst and Blackett,1881,Eliza,Tabor,Stephenson,Tabor (maiden name),1835.0,1914.0,F
903,72,For Cash Only: A Novel,3,London,Chatto and Windus,1882,James,,Payn,,1830.0,1898.0,M
904,72,From Exile,3,London,Chatto and Windus,1881,James,,Payn,,1830.0,1898.0,M
905,72,Glow-Worm Tales,3,London,Chatto and Windus,1887,James,,Payn,,1830.0,1898.0,M
906,72,A Grape from a Thorn: A Novel,3,London,"Smith, Elder",1881,James,,Payn,,1830.0,1898.0,M
907,72,The Heir of the Ages,3,London,"Smith, Elder",1886,James,,Payn,,1830.0,1898.0,M
908,72,Kit: A Memory,3,London,Chatto and Windus,1883,James,,Payn,,1830.0,1898.0,M
909,72,The Mystery of Mirbridge,3,London,Chatto and Windus,1888,James,,Payn,,1830.0,1898.0,M
910,72,A Prince of the Blood: A Novel,3,London,Ward and Downey,1888,James,,Payn,,1830.0,1898.0,M
911,72,The Talk of the Town,2,London,"Smith, Elder",1885,James,,Payn,,1830.0,1898.0,M
912,72,Thicker Than Water,3,London,Longman,1883,James,,Payn,,1830.0,1898.0,M
913,73,A Daughter of the People: A Novel,3,London,Bentley,1886,Georgiana,Marion,Craik,May (married name),1831.0,1895.0,F
914,73,Diana,3,London,Bentley,1889,Georgiana,Marion,Craik,May (married name),1831.0,1895.0,F
915,73,Fortune's Marriage,3,London,Hurst and Blackett,1882,Georgiana,Marion,Craik,May (married name),1831.0,1895.0,F
916,73,Godfrey Helstone: A Novel,3,London,Bentley,1884,Georgiana,Marion,Craik,May (married name),1831.0,1895.0,F
917,73,Mrs. Hollyer,3,London,Bentley,1885,Georgiana,Marion,Craik,May (married name),1831.0,1895.0,F
918,73,Sydney,3,London,Hurst and Blackett,1881,Georgiana,Marion,Craik,May (married name),1831.0,1895.0,F
919,83,The Little Chatelaine,3,London,Sonnenschein,1889,Earl of,,Desart,(pseudonym); William Ulick O'Connor Cuffe (legal name),1845.0,1898.0,M
920,83,Lord and Lady Piccadilly,3,London,Sonnenschein,1887,Earl of,,Desart,(pseudonym); William Ulick O'Connor Cuffe (legal name),1845.0,1898.0,M
921,84,"A Laodicean: or, The Castle of the De Stancys. A Story of To-Day",3,London,Sampson Low,1881,Thomas,,Hardy,,1840.0,1928.0,M
922,84,The Woodlanders,3,London,Macmillan,1887,Thomas,,Hardy,,1840.0,1928.0,M
923,84,Two on a Tower: A Romance,3,London,Sampson Low,1882,Thomas,,Hardy,,1840.0,1928.0,M
924,88,On Dangerous Ground: A Novel,3,London,F. V. White,1883,Edith,Stewart,Drewry,,1841.0,1925.0,F
925,88,Only an Actress,3,London,F. V. White,1883,Edith,Stewart,Drewry,,1841.0,1925.0,F
926,93,A Girton Girl,3,London,Bentley,1885,Annie,,Edwards,Cook (maiden name); Edwardes (alternate spelling),1830.0,1896.0,F
927,96,My Lady Clare,3,London,F. V. White,1882,Elizabeth,Darby,Eiloart,Adams (maiden name); Mrs. C. J. G. Eiloart (familiar name),1827.0,1898.0,F
928,96,Was it Worth the Cost?,3,London,F. V. White,1883,Elizabeth,Darby,Eiloart,Adams (maiden name); Mrs. C. J. G. Eiloart (familiar name),1827.0,1898.0,F
929,106,Eli's Children: The Chronicles of an Unhappy Family,3,London,Chapman and Hall,1882,George,Manville,Fenn,,1831.0,1909.0,M
930,106,The Lass That Loved a Soldier,3,London,Ward and Downey,1889,George,Manville,Fenn,,1831.0,1909.0,M
931,106,The Man with a Shadow,3,London,Ward and Downey,1888,George,Manville,Fenn,,1831.0,1909.0,M
932,106,The Master of the Ceremonies: A Novel,3,London,Ward and Downey,1886,George,Manville,Fenn,,1831.0,1909.0,M
933,106,Of High Descent: A Novel,3,London,Ward and Downey,1889,George,Manville,Fenn,,1831.0,1909.0,M
934,106,One Maid's Mischief: A Novel,3,London,Ward and Downey,1887,George,Manville,Fenn,,1831.0,1909.0,M
935,106,Sweet Mace: A Sussex Legend of the Iron Times,3,London,Chapman and Hall,1884,George,Manville,Fenn,,1831.0,1909.0,M
936,106,The New Mistress: A Tale,3,London,Tinsley Brothers,1883,George,Manville,Fenn,,1831.0,1909.0,M
937,106,This Man's Wife: A Novel,3,London,Ward and Downey,1887,George,Manville,Fenn,,1831.0,1909.0,M
938,106,The Vicar's People: A Story of a Stain,3,London,Chapman and Hall,1881,George,Manville,Fenn,,1831.0,1909.0,M
939,108,Puppets: A Romance,3,London,Chapman and Hall,1884,Percy,H.,Fitzgerald,Gilbert Dyce (pseudonym),1834.0,1925.0,M
940,108,Young Caelebs,3,London,Tinsley Brothers,1881,Percy,H.,Fitzgerald,Gilbert Dyce (pseudonym),1834.0,1925.0,M
941,109,The Blackest of Lies: A Novel,3,London,Remington,1882,Albany,de Grenier de,Fonblanque,,1830.0,1924.0,M
942,111,"Although He was a Lord, and other tales",3,London,Hurst and Blackett,1885,Emily,Feake,Bridges,Sanford (maiden name); Jerdien (first married name); Mrs. Forrester (pseudonym),1843.0,1896.0,F
943,111,I Have Lived and Loved,3,London,Hurst and Blackett,1883,Emily,Feake,Bridges,Sanford (maiden name); Jerdien (first married name); Mrs. Forrester (pseudonym),1843.0,1896.0,F
944,111,June: A Novel,3,London,Hurst and Blackett,1883,Emily,Feake,Bridges,Sanford (maiden name); Jerdien (first married name); Mrs. Forrester (pseudonym),1843.0,1896.0,F
945,111,My Lord and My Lady,3,London,Hurst and Blackett,1882,Emily,Feake,Bridges,Sanford (maiden name); Jerdien (first married name); Mrs. Forrester (pseudonym),1843.0,1896.0,F
946,111,Once Again,3,London,Hurst and Blackett,1887,Emily,Feake,Bridges,Sanford (maiden name); Jerdien (first married name); Mrs. Forrester (pseudonym),1843.0,1896.0,F
947,112,King or Knave?,3,London,Chatto and Windus,1888,Robert,Edward,Francillon,,1841.0,1919.0,M
948,112,A Real Queen: A Romance,3,London,Chatto and Windus,1884,Robert,Edward,Francillon,,1841.0,1919.0,M
949,115,A Will and a Way,3,London,Bentley,1881,Lady Georgiana,,Fullerton,Leveson-Gower (maiden name),1812.0,1885.0,F
950,121,Beyond Compare: A Story,3,London,Sampson Low,1888,Charles,,Gibbon,,1843.0,1890.0,M
951,121,The Braes of Yarrow: A Romance,3,London,Sampson Low,1881,Charles,,Gibbon,,1843.0,1890.0,M
952,121,By Mead and Stream: A Novel,3,London,Chatto and Windus,1884,Charles,,Gibbon,,1843.0,1890.0,M
953,121,Clare of Claresmede: A Romance,3,London,Sampson Low,1886,Charles,,Gibbon,,1843.0,1890.0,M
954,121,"Fancy Free, and Other Stories",3,London,Chatto and Windus,1884,Charles,,Gibbon,,1843.0,1890.0,M
955,121,Garvock: A Romance,3,London,John Maxwell,1885,Charles,,Gibbon,,1843.0,1890.0,M
956,121,The Golden Shaft,3,London,Chatto and Windus,1882,Charles,,Gibbon,,1843.0,1890.0,M
957,121,In Cupid's Wars: A Novel,3,London,F. V. White,1884,Charles,,Gibbon,,1843.0,1890.0,M
958,121,Of High Degree: A Story,3,London,Chatto and Windus,1883,Charles,,Gibbon,,1843.0,1890.0,M
959,121,A Princess of Jutedom,3,London,Ward and Downey,1886,Charles,,Gibbon,,1843.0,1890.0,M
960,128,The Cameronians: A Novel,3,London,Bentley,1881,James,,Grant,,1822.0,1887.0,M
961,128,Colville of the Guards,3,London,Hurst and Blackett,1885,James,,Grant,,1822.0,1887.0,M
962,128,Dulcie Carlyon: A Novel,3,London,Ward and Downey,1886,James,,Grant,,1822.0,1887.0,M
963,128,Lady Glendonwyn: A Novel,3,London,Tinsley Brothers,1881,James,,Grant,,1822.0,1887.0,M
964,128,Love's Labour Won: A Novel,3,London,Ward and Downey,1888,James,,Grant,,1822.0,1887.0,M
965,128,The Master of Aberfeldie,3,London,Hurst and Blackett,1884,James,,Grant,,1822.0,1887.0,M
966,128,Miss Cheyne of Essilmont,3,London,Hurst and Blackett,1883,James,,Grant,,1822.0,1887.0,M
967,128,Playing with Fire: A Story of the Soudan War,3,London,Ward and Downey,1887,James,,Grant,,1822.0,1887.0,M
968,141,Beryl Fortescue,3,London,Hurst and Blackett,1881,Lady Duffus,,Hardy,Mary Anne MacDowell (maiden name); Addlestone Hill (pseudonym),1824.0,1891.0,F
969,141,A Dangerous Experiment: A Novel,3,London,F. V. White,1888,Lady Duffus,,Hardy,Mary Anne MacDowell (maiden name); Addlestone Hill (pseudonym),1824.0,1891.0,F
970,141,In Sight of Land: A Novel,3,London,Ward and Downey,1885,Lady Duffus,,Hardy,Mary Anne MacDowell (maiden name); Addlestone Hill (pseudonym),1824.0,1891.0,F
971,143,The Merchant Prince: Being the Fortunes of Bertram Oakley,3,London,Hurst and Blackett,1882,John,Berwick,Harwood,,1829.0,1899.0,M
972,143,"One False, Both Fair: or, A Hard Knot",3,London,Hurst and Blackett,1884,John,Berwick,Harwood,,1829.0,1899.0,M
973,143,"Ralph Raeburn, and other tales",3,London,Hurst and Blackett,1885,John,Berwick,Harwood,,1829.0,1899.0,M
974,143,"Sir Robert Shirley, Bart.",3,London,Hurst and Blackett,1886,John,Berwick,Harwood,,1829.0,1899.0,M
975,144,The Gay World: A Novel,3,London,Hurst and Blackett,1887,Joseph,,Hatton,,1841.0,1907.0,M
976,144,A Modern Ulysses: His Life and Adventures,3,London,Chapman and Hall,1883,Joseph,,Hatton,,1841.0,1907.0,M
977,148,The Bondage of Brandon: A Novel,3,London,John Maxwell,1881,Samuel,Bracebridge,Hemyng,,1841.0,1901.0,M
978,150,The Lover's Creed,3,London,Chatto and Windus,1884,Frances,Cashel,Hoey,Frances Sarah Johnston (maiden name),1830.0,1908.0,F
979,150,The Question of Cain,3,London,Hurst and Blackett,1882,Frances,Cashel,Hoey,Frances Sarah Johnston (maiden name),1830.0,1908.0,F
980,150,A Stern Chase,3,London,Sampson Low,1886,Frances,Cashel,Hoey,Frances Sarah Johnston (maiden name),1830.0,1908.0,F
981,150,What Might Have Been.  From the French,1,London,Burns and Oates,1881,Frances,Cashel,Hoey,Frances Sarah Johnston (maiden name),1830.0,1908.0,F
982,159,The Rapiers of Regent's Park,3,London,Hurst and Blackett,1882,John,Cordy,Jeaffreson,,1831.0,1901.0,M
983,168,Fettered yet Free,3,London,Hurst and Blackett,1883,Alice,,King,,1839.0,1894.0,F
984,621,Loving and Serving,3,London,"Smith, Elder",1883,Harriet,,Parr,Holme Lee (pseudonym),1828.0,1900.0,F
985,183,Ione,3,London,Chatto and Windus,1883,Eliza,Lynn,Linton,Lynn (maiden name),1822.0,1898.0,F
986,183,"""My Love""",3,London,Chatto and Windus,1881,Eliza,Lynn,Linton,Lynn (maiden name),1822.0,1898.0,F
987,183,"Paston Carew, Millionaire and Miser",3,London,Bentley,1886,Eliza,Lynn,Linton,Lynn (maiden name),1822.0,1898.0,F
988,183,The Autobiography of Christopher Kirkland,3,London,Bentley,1885,Eliza,Lynn,Linton,Lynn (maiden name),1822.0,1898.0,F
989,183,Through the Long Night: A Novel,3,London,Hurst and Blackett,1889,Eliza,Lynn,Linton,Lynn (maiden name),1822.0,1898.0,F
990,194,The Comet of the Season,3,London,Chatto and Windus,1881,Justin,,McCarthy,,1830.0,1912.0,M
991,194,The Ladies' Gallery: A Novel,3,London,Bentley,1888,Justin,,McCarthy,,1830.0,1912.0,M
992,194,Maid of Athens,3,London,Chatto and Windus,1883,Justin,,McCarthy,,1830.0,1912.0,M
993,194,The Rebel Rose: A Novel,3,London,Bentley,1888,Justin,,McCarthy,,1830.0,1912.0,M
994,194,The Right Honourable: A Romance of Society and Politics,3,London,Chatto and Windus,1886,Justin,,McCarthy,,1830.0,1912.0,M
995,195,Castle Warlock: A Homely Romance,3,London,Sampson Low,1882,George,,MacDonald,,1824.0,1905.0,M
996,195,Donal Grant,3,London,Kegan Paul,1883,George,,MacDonald,,1824.0,1905.0,M
997,195,Mary Marston,3,London,Sampson Low,1881,George,,MacDonald,,1824.0,1905.0,M
998,195,What's Mine's Mine,3,London,Kegan Paul,1886,George,,MacDonald,,1824.0,1905.0,M
999,200,A Crown of Shame,3,London,F. V. White,1888,Florence,,Marryat,Mrs. Thomas Ross Church (first married name); Mrs. Francis Lean (second married name),1833.0,1899.0,F
1000,200,A Daughter of the Tropics: A Novel,3,London,F. V. White,1887,Florence,,Marryat,Mrs. Thomas Ross Church (first married name); Mrs. Francis Lean (second married name),1833.0,1899.0,F
1001,200,Driven to Bay: A Novel,3,London,F. V. White,1887,Florence,,Marryat,Mrs. Thomas Ross Church (first married name); Mrs. Francis Lean (second married name),1833.0,1899.0,F
1002,200,Facing the Footlights,3,London,F. V. White,1883,Florence,,Marryat,Mrs. Thomas Ross Church (first married name); Mrs. Francis Lean (second married name),1833.0,1899.0,F
1003,200,Gentleman and Courtier: A Romance,3,London,F. V. White,1888,Florence,,Marryat,Mrs. Thomas Ross Church (first married name); Mrs. Francis Lean (second married name),1833.0,1899.0,F
1004,200,The Heart of Jane Warner,3,London,F. V. White,1885,Florence,,Marryat,Mrs. Thomas Ross Church (first married name); Mrs. Francis Lean (second married name),1833.0,1899.0,F
1005,200,The Heir Presumptive: A Love Story,3,London,F. V. White,1885,Florence,,Marryat,Mrs. Thomas Ross Church (first married name); Mrs. Francis Lean (second married name),1833.0,1899.0,F
1006,200,How They Loved Him: A Novel,3,London,F. V. White,1882,Florence,,Marryat,Mrs. Thomas Ross Church (first married name); Mrs. Francis Lean (second married name),1833.0,1899.0,F
1007,200,The Master Passion,3,London,F. V. White,1886,Florence,,Marryat,Mrs. Thomas Ross Church (first married name); Mrs. Francis Lean (second married name),1833.0,1899.0,F
1008,200,"A Moment of Madness, and Other Stories",3,London,F. V. White,1883,Florence,,Marryat,Mrs. Thomas Ross Church (first married name); Mrs. Francis Lean (second married name),1833.0,1899.0,F
